split,seed,episode_id,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,latent_mode_shift,clutter,budget,direct_shortcut_nominal_cost,direct_shortcut_true_failure,direct_shortcut_true_recovery,direct_shortcut_true_trap,direct_shortcut_true_damage,direct_shortcut_branch_entropy,robust_margin_route_nominal_cost,robust_margin_route_true_failure,robust_margin_route_true_recovery,robust_margin_route_true_trap,robust_margin_route_true_damage,robust_margin_route_branch_entropy,contingency_branch_nominal_cost,contingency_branch_true_failure,contingency_branch_true_recovery,contingency_branch_true_trap,contingency_branch_true_damage,contingency_branch_branch_entropy,diagnostic_staging_nominal_cost,diagnostic_staging_true_failure,diagnostic_staging_true_recovery,diagnostic_staging_true_trap,diagnostic_staging_true_damage,diagnostic_staging_branch_entropy,reversible_probe_nominal_cost,reversible_probe_true_failure,reversible_probe_true_recovery,reversible_probe_true_trap,reversible_probe_true_damage,reversible_probe_branch_entropy,conservative_backoff_nominal_cost,conservative_backoff_true_failure,conservative_backoff_true_recovery,conservative_backoff_true_trap,conservative_backoff_true_damage,conservative_backoff_branch_entropy,dual_recovery_branch_nominal_cost,dual_recovery_branch_true_failure,dual_recovery_branch_true_recovery,dual_recovery_branch_true_trap,dual_recovery_branch_true_damage,dual_recovery_branch_branch_entropy
object_slip_shift,6,59,0.16731,0.43336,0.18584,0.18684,0.09150,0.26448,2.29951,1.04500,0.25256,0.18086,0.15665,0.25335,0.04860,1.58931,0.15927,0.48045,0.03029,0.12782,0.27803,1.72949,0.12965,0.76577,0.00100,0.11356,0.60576,1.66396,0.08981,0.86257,0.00100,0.01556,0.66277,1.89290,0.08811,0.92003,0.00100,0.02036,0.72981,2.57391,0.12749,0.67379,0.00100,0.10061,0.30628,2.07784,0.07558,0.95995,0.00100,0.05185,0.83923
object_slip_shift,6,60,0.19444,0.47568,0.16849,0.13617,0.14099,0.20723,2.22011,1.00172,0.25521,0.20187,0.15243,0.22885,0.05076,1.56760,0.17529,0.47252,0.03935,0.13414,0.20938,1.79056,0.15645,0.74492,0.00100,0.12130,0.53028,1.70687,0.10886,0.87412,0.00100,0.03145,0.60182,1.94006,0.09716,0.89811,0.00100,0.02135,0.74997,2.42460,0.10378,0.65509,0.00100,0.05321,0.32077,2.14228,0.09420,0.96488,0.00100,0.06268,0.76431
object_slip_shift,6,61,0.14020,0.41409,0.11067,0.18205,0.12333,0.30152,2.28489,0.98360,0.27131,0.18524,0.12443,0.26229,0.01000,1.67119,0.13697,0.46484,0.01785,0.09723,0.19931,1.73280,0.13854,0.70690,0.00100,0.12033,0.49410,1.69515,0.08740,0.87704,0.00100,0.02629,0.60120,1.87842,0.05333,0.91104,0.00100,0.00100,0.67896,2.44456,0.10612,0.68854,0.00100,0.06365,0.30883,2.11466,0.07703,0.95892,0.00100,0.05376,0.84473
object_slip_shift,6,62,0.13304,0.45609,0.15814,0.16395,0.11020,0.24943,2.23218,0.98453,0.27567,0.18866,0.15438,0.28737,0.11377,1.55258,0.13483,0.49483,0.01439,0.09200,0.13229,1.88037,0.13868,0.72029,0.00100,0.12363,0.51032,1.61924,0.08524,0.91290,0.00100,0.02155,0.59349,1.82916,0.08038,0.92034,0.00100,0.02153,0.77136,2.28578,0.12185,0.68896,0.00100,0.09277,0.33170,2.03148,0.09671,0.90207,0.00100,0.08450,0.85679
object_slip_shift,6,63,0.20904,0.48673,0.17142,0.17295,0.07410,0.26371,2.28086,1.10854,0.28726,0.18512,0.15744,0.26648,0.09995,1.67815,0.16798,0.48057,0.01940,0.12579,0.20169,1.71192,0.15639,0.76579,0.00100,0.12833,0.49579,1.61626,0.11769,0.89051,0.00100,0.02732,0.61030,1.92943,0.11011,0.89035,0.00100,0.04439,0.64634,2.52027,0.12235,0.64672,0.00100,0.09098,0.27793,2.14022,0.10602,0.93563,0.00100,0.07727,0.89619
object_slip_shift,7,0,0.17800,0.39592,0.08724,0.17153,0.08928,0.32736,2.43415,0.99517,0.25108,0.24004,0.08436,0.21264,0.16278,1.64367,0.13056,0.51289,0.00141,0.07517,0.25722,1.74167,0.14276,0.73356,0.00100,0.11893,0.40514,1.75548,0.07183,0.89212,0.00100,0.00100,0.72508,1.86587,0.06847,0.90453,0.00100,0.00100,0.77412,2.40144,0.11745,0.66938,0.00100,0.07969,0.31094,2.11307,0.07458,0.95498,0.00100,0.03854,0.90432
object_slip_shift,7,1,0.18904,0.37673,0.18349,0.12805,0.12771,0.17744,2.16864,1.02356,0.26750,0.15628,0.18789,0.27208,0.05264,1.67493,0.13240,0.49305,0.02404,0.09039,0.26440,1.78472,0.11310,0.77175,0.00100,0.08286,0.46202,1.65605,0.07863,0.87355,0.00100,0.00496,0.52572,1.88969,0.08001,0.89641,0.00100,0.02191,0.70530,2.47014,0.09441,0.69393,0.00100,0.05544,0.34258,2.04655,0.05497,0.99181,0.00100,0.02702,0.90002
object_slip_shift,7,2,0.18876,0.53558,0.12560,0.10189,0.15892,0.16941,2.20777,1.05343,0.31803,0.14910,0.15561,0.29653,0.05902,1.57139,0.18568,0.48545,0.02476,0.13962,0.20323,1.81437,0.17067,0.73068,0.00100,0.13801,0.48045,1.69328,0.10820,0.90054,0.00100,0.02319,0.65675,1.92505,0.11120,0.91029,0.00100,0.04729,0.72974,2.44910,0.10812,0.63338,0.00100,0.06451,0.28934,2.02045,0.08899,0.96275,0.00100,0.05488,0.83467
object_slip_shift,7,3,0.12925,0.46082,0.17077,0.18060,0.09000,0.24279,2.34268,0.98228,0.26662,0.14789,0.16507,0.28492,0.01701,1.67328,0.14349,0.47827,0.02133,0.11310,0.16181,1.71095,0.12813,0.74236,0.00100,0.11249,0.50051,1.81868,0.08130,0.86497,0.00100,0.02339,0.62528,1.81932,0.08804,0.89973,0.00100,0.02772,0.63218,2.45886,0.10749,0.66465,0.00100,0.07362,0.30596,2.02484,0.08458,0.96102,0.00100,0.06057,0.93992
object_slip_shift,7,4,0.13396,0.47618,0.13249,0.19974,0.09067,0.20815,2.43257,0.89531,0.26391,0.19277,0.12857,0.26099,0.04349,1.54547,0.14468,0.50447,0.01415,0.10853,0.30494,1.81082,0.14055,0.75675,0.00100,0.13015,0.55582,1.65407,0.07203,0.87746,0.00100,0.00356,0.56516,1.88263,0.08617,0.91118,0.00100,0.03281,0.72826,2.40929,0.13039,0.64945,0.00100,0.10477,0.26993,2.01608,0.07860,0.94786,0.00100,0.05265,0.82639
object_slip_shift,7,5,0.18485,0.48075,0.21835,0.20140,0.06989,0.35350,2.49222,1.11831,0.28837,0.16860,0.18431,0.29383,0.06852,1.70107,0.15625,0.44881,0.02667,0.11628,0.16477,1.79019,0.14906,0.79315,0.00100,0.11483,0.61194,1.65877,0.09982,0.90367,0.00100,0.01872,0.73366,1.85656,0.09187,0.89311,0.00100,0.01556,0.69486,2.43936,0.12002,0.68093,0.00100,0.07837,0.23155,2.08350,0.10318,0.95815,0.00100,0.07382,0.88058
object_slip_shift,7,6,0.13397,0.50631,0.15106,0.21623,0.10514,0.29292,2.30785,1.07223,0.27167,0.17485,0.14341,0.26962,0.05126,1.61305,0.16016,0.48184,0.01670,0.12397,0.20557,1.65690,0.15412,0.73679,0.00100,0.14074,0.51274,1.78333,0.09711,0.86138,0.00100,0.02788,0.61744,1.89174,0.07142,0.91809,0.00100,0.00919,0.74579,2.38443,0.11474,0.67418,0.00100,0.07569,0.27627,2.00064,0.07187,0.99556,0.00100,0.04552,0.89621
object_slip_shift,7,7,0.14112,0.44949,0.21365,0.21035,0.12389,0.21979,2.18535,1.06557,0.27459,0.13686,0.21607,0.30385,0.08070,1.58741,0.14127,0.45319,0.03872,0.11106,0.22713,1.77912,0.13027,0.81559,0.00100,0.11618,0.60404,1.66874,0.07041,0.85094,0.00100,0.00100,0.57998,1.99935,0.07725,0.89169,0.00100,0.01565,0.77415,2.39134,0.10124,0.69879,0.00100,0.06748,0.33661,2.03855,0.07015,0.95783,0.00100,0.04197,0.97754
object_slip_shift,7,8,0.16181,0.47413,0.14610,0.23507,0.04315,0.29063,2.21762,1.01295,0.26948,0.17789,0.13109,0.26012,0.06919,1.67399,0.15140,0.50322,0.01166,0.11273,0.25431,1.76564,0.14032,0.73539,0.00100,0.12245,0.45181,1.72962,0.08198,0.87388,0.00100,0.00100,0.60066,1.85800,0.08072,0.91833,0.00100,0.00527,0.83352,2.42477,0.09374,0.67001,0.00100,0.04880,0.27971,2.02799,0.08191,0.93950,0.00100,0.05415,0.85634
object_slip_shift,7,9,0.11654,0.45247,0.19761,0.22316,0.05254,0.25071,2.32922,1.03574,0.27310,0.14166,0.18271,0.31102,0.01000,1.60220,0.12194,0.50409,0.01831,0.08167,0.26015,1.72106,0.10848,0.79623,0.00100,0.09472,0.58663,1.82400,0.07201,0.87027,0.00100,0.00642,0.55197,1.81843,0.07572,0.87849,0.00100,0.02751,0.65340,2.47762,0.11319,0.66124,0.00100,0.08779,0.34860,2.19128,0.08475,0.93977,0.00100,0.06947,0.86368
object_slip_shift,7,10,0.13834,0.48632,0.15258,0.18941,0.09683,0.23117,2.32162,0.96405,0.28183,0.18222,0.14926,0.28305,0.03713,1.51420,0.15262,0.47208,0.02348,0.12094,0.23328,1.86097,0.14664,0.77790,0.00100,0.13818,0.56666,1.71735,0.08014,0.86842,0.00100,0.01165,0.62484,1.89283,0.09261,0.85020,0.00100,0.03443,0.72414,2.50481,0.12238,0.62994,0.00100,0.08545,0.29041,2.14448,0.08690,0.93168,0.00100,0.06103,0.85210
object_slip_shift,7,11,0.14651,0.46848,0.14531,0.15489,0.08806,0.15244,2.41874,1.04858,0.26000,0.19989,0.13104,0.25718,0.09639,1.58302,0.14999,0.45437,0.02270,0.11442,0.16312,1.77068,0.14577,0.74759,0.00100,0.13088,0.54002,1.70563,0.06777,0.94198,0.00100,0.00100,0.69954,1.84294,0.07889,0.89698,0.00100,0.01970,0.64722,2.55356,0.12541,0.64913,0.00100,0.10214,0.27505,2.17439,0.07955,0.99017,0.00100,0.05243,0.99000
object_slip_shift,7,12,0.18563,0.46897,0.16385,0.22288,0.08354,0.25484,2.27465,1.02634,0.27146,0.20505,0.13533,0.25916,0.07196,1.61189,0.18096,0.42083,0.03400,0.15107,0.16418,1.69911,0.13690,0.76791,0.00100,0.10890,0.61265,1.52660,0.09104,0.89310,0.00100,0.01287,0.61598,1.86016,0.08597,0.88747,0.00100,0.01383,0.66573,2.43154,0.12374,0.69494,0.00100,0.09764,0.31667,2.04060,0.09148,0.97452,0.00100,0.06135,0.88341
object_slip_shift,7,13,0.15633,0.42604,0.23425,0.23421,0.09268,0.21080,2.34413,0.94993,0.26536,0.14063,0.22754,0.29491,0.09510,1.60409,0.13092,0.45282,0.03685,0.09536,0.19041,1.74262,0.14357,0.74519,0.00100,0.13524,0.52598,1.73261,0.07501,0.88020,0.00100,0.00171,0.64277,1.88500,0.07838,0.86766,0.00100,0.00916,0.64212,2.43968,0.09596,0.65844,0.00100,0.06055,0.29280,2.02563,0.07315,0.97927,0.00100,0.04283,0.99000
object_slip_shift,7,14,0.18097,0.41592,0.14802,0.14393,0.15180,0.24494,2.30174,0.93643,0.27918,0.19352,0.15077,0.27523,0.18499,1.67759,0.16321,0.49115,0.02935,0.13536,0.21720,1.70272,0.13006,0.78643,0.00100,0.10197,0.56934,1.74210,0.08902,0.88979,0.00100,0.01822,0.58431,1.93510,0.09604,0.91920,0.00100,0.03047,0.77717,2.45701,0.13395,0.66751,0.00100,0.09625,0.29802,2.13271,0.05239,0.99900,0.00100,0.01467,0.86005
object_slip_shift,7,15,0.14570,0.44923,0.15425,0.12517,0.14304,0.25624,2.35089,0.95088,0.27729,0.17300,0.15616,0.28129,0.02936,1.61628,0.16339,0.48592,0.03021,0.12681,0.12399,1.75349,0.14832,0.72942,0.00100,0.12645,0.50106,1.64323,0.08297,0.90200,0.00100,0.01599,0.64952,1.87166,0.09870,0.89068,0.00100,0.03578,0.72548,2.44995,0.12844,0.69266,0.00100,0.10025,0.30477,1.94466,0.07723,0.97232,0.00100,0.04923,0.90607
object_slip_shift,7,16,0.13286,0.44693,0.19138,0.17251,0.15029,0.25693,2.25844,1.06034,0.27553,0.17693,0.18206,0.29812,0.16195,1.66568,0.15270,0.44820,0.04395,0.11960,0.14151,1.76400,0.13365,0.78032,0.00100,0.11994,0.48700,1.76228,0.07683,0.88592,0.00100,0.00889,0.61769,1.92689,0.06932,0.93649,0.00100,0.00618,0.69272,2.40166,0.12461,0.67845,0.00100,0.09572,0.29255,1.92591,0.08455,0.93706,0.00100,0.05674,0.91398
object_slip_shift,7,17,0.19952,0.49458,0.17001,0.16060,0.11958,0.22991,2.27186,1.01430,0.30203,0.17266,0.16588,0.29023,0.11710,1.57326,0.17538,0.48565,0.03238,0.13205,0.21180,1.79932,0.14961,0.77391,0.00100,0.11708,0.56127,1.73982,0.08627,0.91377,0.00100,0.00100,0.68416,1.87663,0.10188,0.90491,0.00100,0.02148,0.76467,2.41191,0.12834,0.69412,0.00100,0.09097,0.26319,2.04362,0.08394,0.95738,0.00100,0.04358,0.89480
object_slip_shift,7,18,0.11600,0.52194,0.19259,0.19336,0.11776,0.23157,2.38796,1.08768,0.27782,0.18877,0.16029,0.30063,0.14239,1.56899,0.16226,0.47261,0.03438,0.13367,0.24629,1.74388,0.13521,0.77186,0.00100,0.12099,0.54063,1.63140,0.07077,0.89344,0.00100,0.00186,0.60350,1.65476,0.09015,0.90159,0.00100,0.03428,0.68658,2.46671,0.12124,0.66464,0.00100,0.08574,0.27885,2.04392,0.07472,0.92279,0.00100,0.04897,0.97794
object_slip_shift,7,19,0.16836,0.39375,0.19271,0.17891,0.13789,0.20954,2.28218,1.02621,0.26317,0.13374,0.20002,0.27887,0.06230,1.56640,0.14629,0.46761,0.02745,0.10942,0.14090,1.77073,0.14504,0.78923,0.00100,0.13457,0.61475,1.65637,0.07502,0.86314,0.00100,0.01000,0.57283,1.92038,0.06861,0.91671,0.00100,0.00221,0.80065,2.40311,0.13005,0.62975,0.00100,0.10883,0.31315,2.00670,0.07034,0.93986,0.00100,0.04080,0.73565
object_slip_shift,7,20,0.22023,0.51859,0.14611,0.18004,0.04490,0.24879,2.24578,0.99361,0.29264,0.18433,0.14178,0.25482,0.11951,1.64378,0.16886,0.52186,0.00677,0.11733,0.29204,1.66527,0.16037,0.75629,0.00100,0.13426,0.51328,1.70050,0.11464,0.87981,0.00100,0.02640,0.65196,1.75712,0.11139,0.90207,0.00100,0.02986,0.69411,2.39879,0.12583,0.63423,0.00100,0.08049,0.20462,2.06080,0.10323,0.93153,0.00100,0.06414,0.92260
object_slip_shift,7,21,0.17369,0.47595,0.12407,0.21244,0.03822,0.19659,2.34297,1.02288,0.25193,0.21788,0.09575,0.22808,0.08725,1.64343,0.12360,0.47675,0.00174,0.07304,0.16225,1.77505,0.16044,0.73840,0.00100,0.15053,0.53211,1.67133,0.08233,0.88643,0.00100,0.00827,0.66896,1.88019,0.07292,0.90681,0.00100,0.00100,0.70734,2.47477,0.11072,0.66303,0.00100,0.08045,0.30584,2.05774,0.07987,0.93803,0.00100,0.04237,0.99000
object_slip_shift,7,22,0.12253,0.47596,0.14954,0.18882,0.07855,0.21835,2.33300,1.03377,0.28107,0.16066,0.14682,0.30015,0.05697,1.54178,0.14250,0.48116,0.01663,0.10920,0.11118,1.71513,0.12681,0.75381,0.00100,0.11768,0.52612,1.63613,0.07254,0.89818,0.00100,0.01482,0.65547,1.87178,0.08088,0.89366,0.00100,0.02644,0.75939,2.52375,0.13534,0.65392,0.00100,0.11286,0.23860,2.03771,0.06820,0.96970,0.00100,0.04503,0.86972
object_slip_shift,7,23,0.21287,0.45873,0.16372,0.23408,0.09512,0.28660,2.21707,0.95993,0.29153,0.15698,0.16980,0.27015,0.11286,1.60539,0.15144,0.47377,0.01692,0.09241,0.10841,1.77467,0.15015,0.74903,0.00100,0.12395,0.57116,1.66654,0.11837,0.88701,0.00100,0.02857,0.62172,1.86617,0.09002,0.92853,0.00100,0.00618,0.74962,2.36598,0.12472,0.66661,0.00100,0.08889,0.34070,2.06354,0.08242,0.97728,0.00100,0.03085,0.89636
object_slip_shift,7,24,0.14898,0.47054,0.16478,0.22388,0.12955,0.16573,2.22677,0.94969,0.25324,0.17805,0.15250,0.25062,0.03037,1.63654,0.15927,0.48319,0.01857,0.12552,0.21831,1.70549,0.13001,0.76646,0.00100,0.10896,0.46541,1.65903,0.10522,0.85750,0.00100,0.04344,0.47069,1.96888,0.06382,0.93695,0.00100,0.00100,0.69957,2.36554,0.09695,0.63483,0.00100,0.05405,0.21440,2.20589,0.06999,0.99526,0.00100,0.03604,0.90688
object_slip_shift,7,25,0.16074,0.47802,0.16624,0.14717,0.07206,0.30677,2.28747,0.99442,0.27772,0.17072,0.15960,0.27962,0.13002,1.66219,0.16997,0.47166,0.01920,0.14067,0.17556,1.79003,0.11789,0.77960,0.00100,0.08613,0.53942,1.61118,0.08445,0.88435,0.00100,0.00100,0.57390,1.94106,0.10174,0.90665,0.00100,0.03381,0.72441,2.36077,0.11551,0.67220,0.00100,0.06869,0.27112,2.05209,0.07613,0.96185,0.00100,0.04148,0.85080
object_slip_shift,7,26,0.18724,0.52108,0.12732,0.15277,0.09915,0.21271,2.34597,1.11592,0.31223,0.18054,0.12572,0.29393,0.07065,1.61198,0.16136,0.50011,0.01570,0.12292,0.25962,1.86757,0.14028,0.74987,0.00100,0.11722,0.54964,1.69527,0.09598,0.86264,0.00100,0.02004,0.55957,1.80627,0.11236,0.88635,0.00100,0.04069,0.69506,2.43540,0.13223,0.65484,0.00100,0.08987,0.25267,2.02485,0.10937,0.94068,0.00100,0.07955,0.87321
object_slip_shift,7,27,0.15716,0.53901,0.22046,0.23131,0.05119,0.28377,2.36384,1.07909,0.27867,0.18374,0.18057,0.28544,0.08483,1.64844,0.16327,0.45850,0.01586,0.13407,0.10984,1.74377,0.12626,0.77897,0.00100,0.10436,0.55286,1.66907,0.08247,0.87838,0.00100,0.00100,0.68341,1.85663,0.10411,0.87592,0.00100,0.03513,0.71353,2.36865,0.12390,0.68476,0.00100,0.08563,0.29530,2.09911,0.08858,0.92967,0.00100,0.05475,0.78495
object_slip_shift,7,28,0.22274,0.44599,0.11662,0.20470,0.09602,0.23203,2.34188,1.00316,0.29268,0.19882,0.11529,0.26151,0.11281,1.60606,0.16686,0.47412,0.01885,0.12961,0.28003,1.75292,0.13735,0.75873,0.00100,0.09173,0.58599,1.71403,0.08483,0.87318,0.00100,0.00100,0.69784,1.80328,0.08669,0.87163,0.00100,0.01551,0.67898,2.44387,0.10719,0.66578,0.00100,0.07297,0.34960,2.05230,0.09078,0.94563,0.00100,0.05757,0.92138
object_slip_shift,7,29,0.13619,0.42914,0.19545,0.18762,0.08191,0.22437,2.36753,1.06284,0.25519,0.13406,0.19094,0.28474,0.09334,1.68112,0.16139,0.44732,0.03193,0.13893,0.14330,1.66441,0.12137,0.75029,0.00100,0.10593,0.59306,1.73279,0.07357,0.88552,0.00100,0.01077,0.69006,1.88072,0.07044,0.84411,0.00100,0.00506,0.62637,2.43521,0.11032,0.67185,0.00100,0.08375,0.35912,2.07689,0.07260,0.94511,0.00100,0.05417,0.87077
object_slip_shift,7,30,0.15361,0.48966,0.20826,0.14702,0.06177,0.24366,2.31061,0.95565,0.27829,0.20223,0.16331,0.28793,0.03041,1.62084,0.14279,0.46728,0.02663,0.10528,0.15614,1.71330,0.13321,0.74431,0.00100,0.10939,0.48068,1.73722,0.08313,0.87311,0.00100,0.00626,0.56668,1.78850,0.09423,0.91448,0.00100,0.03072,0.68660,2.42472,0.11867,0.65161,0.00100,0.08715,0.24790,2.09492,0.09155,0.98076,0.00100,0.06764,0.93407
object_slip_shift,7,31,0.16535,0.44130,0.13135,0.19412,0.08819,0.23945,2.32050,1.03970,0.27244,0.19087,0.13168,0.26179,0.09113,1.71747,0.13996,0.50347,0.00640,0.09717,0.11767,1.81363,0.15241,0.73682,0.00100,0.13436,0.45921,1.80562,0.06670,0.89954,0.00100,0.00100,0.58908,1.80588,0.07265,0.91701,0.00100,0.00100,0.71823,2.35654,0.10825,0.69092,0.00100,0.07384,0.32766,2.01935,0.07943,0.95066,0.00100,0.05217,0.89883
object_slip_shift,7,32,0.16161,0.48454,0.14161,0.16085,0.12308,0.19255,2.31097,1.07364,0.29615,0.19074,0.14771,0.29462,0.16777,1.58519,0.13867,0.50828,0.01395,0.08903,0.20833,1.73345,0.15633,0.76526,0.00100,0.14027,0.54053,1.63955,0.09425,0.89064,0.00100,0.03044,0.60019,1.85804,0.09248,0.87037,0.00100,0.02722,0.74043,2.50780,0.09781,0.70673,0.00100,0.05983,0.37501,2.05115,0.07451,0.96642,0.00100,0.04830,0.96911
object_slip_shift,7,33,0.13923,0.46796,0.23957,0.18380,0.04152,0.22598,2.37473,0.86635,0.26097,0.19797,0.18052,0.28495,0.05725,1.58581,0.15320,0.48908,0.02415,0.13056,0.27861,1.73256,0.14480,0.74883,0.00100,0.13917,0.54211,1.72645,0.07940,0.88512,0.00100,0.01022,0.61492,1.79373,0.07588,0.89147,0.00100,0.01237,0.71977,2.48081,0.10342,0.69378,0.00100,0.07359,0.34734,1.96560,0.06297,0.97081,0.00100,0.03267,0.83431
object_slip_shift,7,34,0.10215,0.42718,0.10410,0.13659,0.08645,0.29580,2.25852,1.01822,0.26170,0.17580,0.11287,0.27371,0.04899,1.60257,0.13305,0.49245,0.01036,0.09694,0.15499,1.75580,0.11546,0.75945,0.00100,0.10816,0.49333,1.69037,0.04194,0.87265,0.00100,0.00100,0.66274,2.01474,0.07980,0.91029,0.00100,0.03372,0.76942,2.49119,0.09736,0.66498,0.00100,0.05571,0.25061,2.09242,0.06222,0.98137,0.00100,0.04473,0.89750
object_slip_shift,7,35,0.12691,0.43201,0.13384,0.17697,0.08933,0.28165,2.27790,0.96593,0.27023,0.18245,0.12562,0.28520,0.10086,1.56238,0.14890,0.46516,0.02260,0.11674,0.21843,1.77850,0.11348,0.79000,0.00100,0.08876,0.63106,1.68754,0.08181,0.89910,0.00100,0.01814,0.70708,1.89413,0.05155,0.89875,0.00100,0.00100,0.65280,2.40689,0.10260,0.66546,0.00100,0.06524,0.28480,2.22403,0.07098,0.97794,0.00100,0.04534,0.87735
object_slip_shift,7,36,0.20637,0.42122,0.16156,0.18102,0.06697,0.27251,2.19589,1.02732,0.28111,0.19594,0.14102,0.27196,0.11440,1.64380,0.14720,0.47515,0.01694,0.10097,0.14064,1.69085,0.14460,0.73554,0.00100,0.12025,0.54978,1.67381,0.09016,0.89749,0.00100,0.01280,0.71832,1.86910,0.07179,0.91954,0.00100,0.00100,0.72430,2.42018,0.11486,0.63433,0.00100,0.08195,0.16694,2.05869,0.06832,0.96752,0.00100,0.02777,0.86891
object_slip_shift,7,37,0.19896,0.50589,0.16877,0.11431,0.17605,0.24120,2.29616,1.01496,0.31819,0.16742,0.17325,0.30836,0.05353,1.67081,0.18603,0.48622,0.03275,0.14444,0.19589,1.78307,0.14144,0.75103,0.00100,0.10000,0.44134,1.72689,0.07329,0.91180,0.00100,0.00100,0.62732,1.95306,0.11552,0.88672,0.00100,0.04422,0.78730,2.44085,0.10952,0.69112,0.00100,0.06053,0.29370,2.14896,0.09337,0.99438,0.00100,0.05964,0.88995
object_slip_shift,7,38,0.14524,0.41828,0.22908,0.18490,0.14353,0.24601,2.25345,1.05339,0.26631,0.12820,0.23140,0.29571,0.01660,1.61059,0.15679,0.47609,0.03708,0.13091,0.19490,1.74323,0.11785,0.74137,0.00100,0.09652,0.61327,1.73893,0.08777,0.88993,0.00100,0.02313,0.65954,1.89607,0.08366,0.92854,0.00100,0.02311,0.80366,2.48235,0.10365,0.69698,0.00100,0.06411,0.37085,2.13074,0.06928,0.95437,0.00100,0.04378,0.88289
object_slip_shift,7,39,0.20963,0.45621,0.24128,0.24236,0.09855,0.19483,2.42446,1.08762,0.29647,0.17249,0.19447,0.30799,0.05689,1.50831,0.14000,0.47527,0.02866,0.09163,0.13102,1.74599,0.16181,0.73485,0.00100,0.13174,0.56957,1.60289,0.08610,0.87484,0.00100,0.00100,0.58387,1.85609,0.07771,0.87602,0.00100,0.00100,0.69185,2.42240,0.12249,0.67833,0.00100,0.08946,0.30032,2.13803,0.09680,0.96673,0.00100,0.06181,0.93111
object_slip_shift,7,40,0.14345,0.45492,0.11358,0.17602,0.11469,0.22265,2.24417,1.01202,0.26892,0.21306,0.11083,0.26176,0.09766,1.60382,0.17327,0.47080,0.01999,0.14621,0.21623,1.73917,0.11992,0.81549,0.00100,0.09876,0.58737,1.63195,0.08306,0.84874,0.00100,0.02007,0.53625,1.91045,0.04412,0.89617,0.00100,0.00100,0.68004,2.42681,0.11459,0.67893,0.00100,0.07586,0.36546,2.02611,0.07786,0.96685,0.00100,0.05641,0.96964
object_slip_shift,7,41,0.17007,0.50299,0.19743,0.19534,0.06404,0.23098,2.25846,1.03908,0.28867,0.16842,0.17856,0.29517,0.08699,1.57487,0.16077,0.43432,0.03381,0.13581,0.16024,1.79283,0.13874,0.75490,0.00100,0.11596,0.47693,1.65480,0.09376,0.88737,0.00100,0.01712,0.60374,1.89099,0.10723,0.89231,0.00100,0.04770,0.68748,2.37907,0.11286,0.66637,0.00100,0.07611,0.28612,2.07425,0.09489,0.96376,0.00100,0.07510,0.84618
object_slip_shift,7,42,0.13589,0.48923,0.19590,0.12900,0.11270,0.20641,2.26290,0.92214,0.28523,0.15885,0.19258,0.30695,0.08377,1.62145,0.16208,0.47034,0.02929,0.13659,0.19589,1.80340,0.12167,0.77574,0.00100,0.10926,0.55682,1.69084,0.06082,0.91279,0.00100,0.00100,0.66835,1.89690,0.06465,0.92306,0.00100,0.00100,0.77623,2.36780,0.12763,0.67536,0.00100,0.09511,0.25595,2.07627,0.08398,0.97566,0.00100,0.06536,0.91440
object_slip_shift,7,43,0.12132,0.43807,0.18073,0.17164,0.12010,0.23844,2.28319,0.86944,0.23454,0.22843,0.14665,0.23932,0.14368,1.63214,0.16360,0.45315,0.03011,0.14340,0.13090,1.85401,0.14154,0.75547,0.00100,0.13295,0.56683,1.77551,0.06616,0.90825,0.00100,0.00357,0.60364,1.89307,0.07579,0.89649,0.00100,0.02190,0.70602,2.50901,0.09794,0.70074,0.00100,0.06089,0.37263,2.06870,0.08253,0.96434,0.00100,0.06812,0.89630
object_slip_shift,7,44,0.16018,0.46964,0.19385,0.18055,0.05460,0.29553,2.24727,1.03899,0.28008,0.17353,0.18236,0.28812,0.11140,1.64642,0.14825,0.47443,0.02086,0.11205,0.12742,1.69727,0.12352,0.73474,0.00100,0.10508,0.47438,1.74327,0.08836,0.87007,0.00100,0.01492,0.58843,1.93923,0.08548,0.92102,0.00100,0.02372,0.68573,2.35703,0.09780,0.69798,0.00100,0.06048,0.23756,2.10620,0.08822,0.95477,0.00100,0.06239,0.87109
object_slip_shift,7,45,0.07795,0.44127,0.11726,0.15630,0.13295,0.21551,2.28561,1.02975,0.25270,0.16605,0.13221,0.27350,0.01666,1.68871,0.15847,0.46544,0.02621,0.13865,0.14863,1.78174,0.11915,0.76807,0.00100,0.11834,0.55056,1.53627,0.04984,0.87983,0.00100,0.00100,0.62925,1.80943,0.06666,0.90667,0.00100,0.02422,0.78306,2.53990,0.10111,0.69935,0.00100,0.06888,0.26604,2.12118,0.05744,0.92698,0.00100,0.04333,0.83078
